player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,position,ath__athleticism_source,dominance__cpm
A.J. Lawson,80.625,78.0,179.0,82.0,190.0,0.363157895,0.089473684,0.015789474,0.189473684,0.342105263,0.531578947,0.452631579,0.565217391,0.333333333,0.305555556,0.338461538,486.0,3.0,0.3,59.91,0.3065012581039477,1.3,-0.1460526315789473,0.0,6.5,0.0,0.0,0.0,5.6,9.9,0.0,G,imputed,-0.125
AJ Green,80.625,76.0,190.0,79.0,424.0,0.030660377,0.025943396,0.087264151,0.264150943,0.58490566,0.849056604,0.056603774,0.615384615,0.351351351,0.526785714,0.383064516,1659.0,4.4,0.44,69.5,0.1353538077609319,9.3,0.4,0.0,5.9,5.3,0.0,39.0,16.5,0.0,9.5,F,imputed,-0.6
AJ Johnson,70.22,77.0,160.0,80.5,213.0,0.370892019,0.183098592,0.023474178,0.056338028,0.356807512,0.41314554,0.55399061,0.569620253,0.2,0.416666667,0.25,639.0,5.9,0.59,55.1,0.2848634358493013,1.9,-1.3,9.5,25.7,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-3.6
Aaron Gordon,93.69,80.0,235.0,83.75,497.0,0.432595573,0.116700201,0.104627767,0.130784708,0.213279678,0.344064386,0.549295775,0.646511628,0.5,0.476923077,0.41509434,1447.0,5.8,0.58,65.0,0.3801385363621004,8.3,0.5,8.5,8.3,4.2,15.2,15.1,2.5,15.1,0.0,G-F,measured,2.0
Aaron Holiday,69.67,72.0,185.0,79.5,268.0,0.082089552,0.160447761,0.082089552,0.134328358,0.537313433,0.671641791,0.242537313,0.727272727,0.5,0.472222222,0.381944444,792.0,4.8,0.48,66.8,0.301146293088745,6.1,0.5,3.7,22.4,0.0,0.0,37.3,3.7,0.0,5.3,G,measured,-0.1
Aaron Nesmith,84.81,77.0,215.0,82.0,379.0,0.263852243,0.134564644,0.08707124,0.205804749,0.308707124,0.514511873,0.398416887,0.68,0.454545455,0.5,0.384615385,1123.0,2.3,0.23,76.3,0.2329374828569065,6.5,-0.4,0.0,7.1,4.9,0.0,36.8,3.8,3.6,5.6,G,imputed,0.2
Aaron Wiggins,77.94,77.0,190.0,81.75,728.0,0.32967033,0.15521978,0.049450549,0.159340659,0.304945055,0.464285714,0.48489011,0.691666667,0.388888889,0.353448276,0.400900901,1744.0,3.5,0.35,65.8,0.3402196398805732,6.4,-0.2,4.2,10.5,4.5,0.0,35.0,4.1,6.3,3.7,F,measured,1.3
Adam Flagler,81.44,75.0,185.0,78.0,96.0,0.0625,0.083333333,0.104166667,0.09375,0.65625,0.75,0.145833333,0.666666667,0.5,0.0,0.222222222,203.0,2.8,0.28,59.91,0.2850597757932892,0.1,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Adem Bona,107.43,82.0,235.0,87.75,192.0,0.848958333,0.135416667,0.010416667,0.005208333,0.0,0.005208333,0.984375,0.73006135,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.133744729854561,1.3,0.9,0.0,0.0,21.2,4.7,5.4,0.0,20.2,0.0,G,measured,-1.3
Ajay Mitchell,77.21,77.0,190.0,78.25,184.0,0.293478261,0.304347826,0.076086957,0.097826087,0.222826087,0.320652174,0.597826087,0.62962963,0.428571429,0.388888889,0.390243902,597.0,5.7,0.57,58.6,0.2706303755393484,7.3,0.4,0.0,27.5,0.0,0.0,28.8,6.1,7.4,0.0,G,measured,-1.5
Al Horford,98.6,81.0,240.0,84.75,461.0,0.164859002,0.127982646,0.026030369,0.229934924,0.449023861,0.678958785,0.292841649,0.697368421,0.166666667,0.377358491,0.357487923,1659.0,5.3,0.53,65.0,0.1816092119955274,9.2,2.2,0.0,0.0,15.0,8.4,42.5,0.0,5.9,2.1,C-F,measured,2.0
Alec Burks,77.76,77.0,214.0,82.0,271.0,0.070110701,0.099630996,0.066420664,0.380073801,0.380073801,0.760147601,0.169741697,0.421052632,0.444444444,0.40776699,0.446601942,863.0,3.4,0.34,66.5,0.2328956228779498,7.5,0.1,3.1,12.5,0.0,0.0,46.4,7.8,0.0,4.0,G,measured,0.1
Alex Caruso,80.625,77.0,186.0,78.0,314.0,0.347133758,0.079617834,0.031847134,0.200636943,0.340764331,0.541401274,0.426751592,0.642201835,0.2,0.412698413,0.317757009,1041.0,7.0,0.7,59.9,0.2743447634531619,6.4,3.8,0.0,5.9,6.5,0.0,41.2,0.0,10.2,0.0,G,imputed,4.0
Alex Ducas,80.625,78.0,220.0,81.0,30.0,0.133333333,0.1,0.066666667,0.3,0.4,0.7,0.233333333,0.25,0.5,0.555555556,0.416666667,125.0,1.8,0.18,59.91,0.0786905087942486,3.4,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Alex Len,93.27,84.0,250.0,87.5,63.0,0.444444444,0.349206349,0.063492063,0.063492063,0.079365079,0.142857143,0.793650794,0.607142857,0.25,0.25,0.2,380.0,6.8,0.68,39.917142857142856,0.0949719683680164,4.1,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,C,imputed,0.6027777777777777
Alex Reese,95.17,81.0,230.0,82.0,54.0,0.166666667,0.055555556,0.018518519,0.277777778,0.462962963,0.740740741,0.222222222,1.0,1.0,0.2,0.48,0.0,0.0,0.0,53.04545454545455,0.0946311692413045,2.7,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F-C,imputed,0.8954545454545454
Alex Sarr,93.27,84.0,205.0,88.25,828.0,0.231884058,0.268115942,0.088164251,0.064009662,0.347826087,0.411835749,0.5,0.635416667,0.369863014,0.358490566,0.298611111,1814.0,3.8,0.38,44.2,0.394010912962801,0.6,-0.4,4.1,2.6,26.3,2.6,24.8,0.0,10.3,0.0,C,imputed,-1.9
Alperen Sengun,93.27,83.0,243.0,84.5,1143.0,0.420822397,0.407699038,0.092738408,0.005249344,0.073490814,0.078740157,0.828521435,0.648648649,0.377358491,0.333333333,0.226190476,2395.0,6.1,0.61,34.4,0.5425727321593355,4.5,1.3,14.1,3.5,18.2,20.3,8.4,0.0,9.4,0.0,C,imputed,2.7
Amen Thompson,84.81,79.0,200.0,84.0,697.0,0.512195122,0.259684362,0.097560976,0.077474892,0.050215208,0.1276901,0.771879484,0.719887955,0.382352941,0.37037037,0.142857143,2225.0,5.8,0.58,36.2,0.3061238774724957,2.0,2.7,7.9,15.8,3.2,0.0,11.5,3.5,17.5,0.0,G-F,imputed,3.3
Amir Coffey,84.81,79.0,210.0,79.25,510.0,0.207843137,0.18627451,0.121568627,0.184313725,0.3,0.484313725,0.394117647,0.650943396,0.5,0.457446809,0.379084967,1748.0,2.5,0.25,72.8,0.1777824525874918,5.9,-1.2,1.6,5.7,3.6,0.0,39.3,5.2,0.0,2.6,G-F,imputed,-2.7
Andre Drummond,110.34,83.0,279.0,90.25,234.0,0.64957265,0.226495726,0.038461538,0.034188034,0.042735043,0.076923077,0.876068376,0.592105263,0.444444444,0.25,0.1,751.0,0.4,0.04,19.5,0.2379049026212133,0.2,0.5,0.0,0.0,21.5,11.8,5.1,0.0,17.2,0.0,C,measured,-1.2
Andre Jackson Jr.,82.51,78.0,209.0,81.75,197.0,0.395939086,0.16751269,0.050761421,0.218274112,0.16751269,0.385786802,0.563451777,0.653846154,0.5,0.372093023,0.424242424,980.0,4.8,0.48,42.2,0.1205387569054762,2.0,-0.3,0.0,0.0,3.8,0.0,31.3,0.0,17.0,0.0,G,measured,-2.9
Andrew Nembhard,73.89,76.0,191.0,77.75,539.0,0.220779221,0.228200371,0.226345083,0.087198516,0.235621521,0.322820037,0.448979592,0.697478992,0.459016393,0.29787234,0.291338583,1881.0,8.0,0.8,51.8,0.328530257926178,6.0,0.6,6.2,28.3,0.0,0.0,26.2,5.2,2.8,1.7,G-F,measured,-0.2
Andrew Wiggins,85.83,78.0,197.0,84.0,839.0,0.231227652,0.241954708,0.112038141,0.071513707,0.343265793,0.414779499,0.47318236,0.577319588,0.414893617,0.416666667,0.364583333,1842.0,3.8,0.38,58.8,0.4506774519171833,3.7,-0.4,7.35,25.2,0.0,7.6,21.7,6.85,6.1,4.35,F,imputed,-0.4
Anfernee Simons,80.5,75.0,200.0,81.25,1125.0,0.166222222,0.182222222,0.124444444,0.052444444,0.470222222,0.522666667,0.348444444,0.614973262,0.471428571,0.355932203,0.366729679,2292.0,5.5,0.55,78.4,0.5522892563475452,6.4,-2.4,15.3,36.9,0.0,0.0,16.2,5.1,0.0,6.0,G,measured,-1.1
Anthony Black,89.32,79.0,200.0,79.5,620.0,0.346774194,0.248387097,0.090322581,0.125806452,0.187096774,0.312903226,0.59516129,0.576744186,0.303571429,0.397435897,0.267241379,1887.0,5.3,0.53,50.6,0.3653454609030609,2.6,1.4,4.1,31.1,1.9,0.0,22.2,5.4,3.9,1.4,G,measured,-1.1
Anthony Davis,95.17,82.0,253.0,89.5,910.0,0.36043956,0.298901099,0.204395604,0.012087912,0.124175824,0.136263736,0.659340659,0.722560976,0.424731183,0.090909091,0.300884956,1706.0,4.2,0.42,48.2,0.6083652862945091,6.2,3.0,12.25,9.0,19.65,12.55,7.8,1.5,10.0,3.2,F-C,imputed,5.1
Anthony Edwards,80.625,76.0,225.0,81.0,1612.0,0.225186104,0.141439206,0.130272953,0.062034739,0.434863524,0.496898263,0.36662531,0.633608815,0.376190476,0.43,0.395149786,2871.0,4.5,0.45,75.9,0.7087437472924237,8.2,0.1,19.6,33.3,0.7,1.7,11.0,6.8,1.4,5.7,G,imputed,4.0
Anthony Gill,85.83,79.0,230.0,83.0,88.0,0.363636364,0.261363636,0.022727273,0.147727273,0.204545455,0.352272727,0.625,0.625,0.0,0.307692308,0.333333333,397.0,2.3,0.23,56.07222222222222,0.1052388400695739,0.9,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Anton Watson,85.83,80.0,225.0,84.0,9.0,0.444444444,0.333333333,0.111111111,0.0,0.111111111,0.111111111,0.777777778,0.75,1.0,0.0,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Antonio Reeves,75.99,78.0,195.0,82.0,248.0,0.221774194,0.173387097,0.084677419,0.189516129,0.326612903,0.516129032,0.39516129,0.581818182,0.380952381,0.340425532,0.432098765,660.0,2.5,0.25,64.0,0.2768743963807351,5.3,-1.5,5.1,10.9,0.0,0.0,28.7,10.2,6.5,6.1,G,measured,-3.0
Ariel Hukporti,82.63,84.0,246.0,86.0,31.0,0.741935484,0.258064516,0.0,0.0,0.0,0.0,1.0,0.739130435,0.0,0.0,0.0,217.0,0.6,0.06,39.917142857142856,0.0750498723833991,1.2,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,measured,0.6027777777777777
Ausar Thompson,84.81,79.0,205.0,84.0,460.0,0.613043478,0.254347826,0.026086957,0.056521739,0.041304348,0.097826087,0.867391304,0.673758865,0.333333333,0.269230769,0.210526316,1328.0,4.6,0.46,31.6,0.3074390985408334,0.4,2.6,4.5,6.1,5.6,2.0,14.4,3.3,17.5,0.0,G-F,imputed,2.1
Austin Reaves,71.35,77.0,197.0,78.25,1037.0,0.193828351,0.232401157,0.06171649,0.066538091,0.43876567,0.505303761,0.426229508,0.691542289,0.40625,0.463768116,0.369230769,2550.0,7.1,0.71,74.4,0.5660036645036631,8.4,-1.0,8.8,30.1,2.2,0.0,20.4,7.4,1.7,6.2,G,measured,1.6
Ayo Dosunmu,74.42,77.0,200.0,82.25,449.0,0.423162584,0.138084633,0.017817372,0.171492205,0.249443207,0.420935412,0.561247216,0.663157895,0.25,0.350649351,0.3125,1394.0,7.5,0.75,54.4,0.3206034076754562,3.8,-1.0,0.0,19.1,0.0,0.0,29.5,5.1,3.8,0.0,G,measured,-1.7
Bam Adebayo,89.695,81.0,255.0,86.75,1113.0,0.239892183,0.398921833,0.16262354,0.059299191,0.139263252,0.198562444,0.638814016,0.700374532,0.453038674,0.454545455,0.316129032,2674.0,5.8,0.58,51.6,0.4798781483982423,6.6,2.1,11.8,2.7,17.9,12.9,14.4,0.0,13.2,2.4,C-F,imputed,2.2
Baylor Scheierman,77.36,78.0,205.0,80.25,110.0,0.109090909,0.090909091,0.054545455,0.227272727,0.518181818,0.745454545,0.2,0.666666667,0.5,0.32,0.315789474,384.0,5.4,0.54,59.91,0.1963169736664831,3.5,-0.1460526315789473,0.0,9.4,0.0,0.0,37.5,7.8,0.0,10.2,G,measured,-0.125
Ben Sheppard,79.32,78.0,190.0,79.75,287.0,0.209059233,0.06271777,0.034843206,0.411149826,0.282229965,0.693379791,0.271777003,0.683333333,0.5,0.338983051,0.345679012,1228.0,5.3,0.53,61.6,0.1027325802040927,5.4,-0.4,0.0,3.8,0.0,0.0,39.0,3.5,7.2,4.1,G,measured,-1.6
Ben Simmons,84.81,82.0,240.0,84.5,223.0,0.488789238,0.466367713,0.044843049,0.0,0.0,0.0,0.955156951,0.605504587,0.2,0.0,0.0,1120.0,10.0,1.0,40.3,0.2663129109963104,5.8,1.1,9.6,14.4,5.2,8.9,3.7,0.0,16.3,0.0,G-F,imputed,-0.6
Bennedict Mathurin,84.81,77.0,210.0,81.0,853.0,0.344665885,0.189917937,0.127784291,0.052754982,0.281359906,0.334114889,0.534583822,0.615646259,0.366972477,0.4,0.333333333,2149.0,2.2,0.22,62.2,0.3596950452196544,2.2,-1.5,10.5,23.0,0.0,0.0,13.6,3.9,6.3,5.1,G-F,imputed,-2.2
Bilal Coulibaly,80.625,79.0,195.0,86.5,624.0,0.317307692,0.224358974,0.099358974,0.08974359,0.269230769,0.358974359,0.541666667,0.702020202,0.258064516,0.339285714,0.261904762,1948.0,4.8,0.48,46.2,0.2821338306610522,1.2,-0.8,4.8,25.7,1.3,0.0,23.8,5.0,4.1,1.8,G,imputed,-3.2
Bismack Biyombo,93.27,80.0,255.0,90.0,114.0,0.51754386,0.447368421,0.035087719,0.0,0.0,0.0,0.964912281,0.711864407,0.25,0.0,0.0,528.0,2.9,0.29,10.2,0.1049368570986145,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,imputed,-2.1
Blake Wesley,78.11,75.0,190.0,81.25,186.0,0.489247312,0.123655914,0.075268817,0.112903226,0.198924731,0.311827957,0.612903226,0.593406593,0.142857143,0.333333333,0.27027027,683.0,7.3,0.73,38.1,0.3245106470537062,0.7,0.3,7.1,21.2,0.0,0.0,27.9,6.3,4.1,0.0,G,measured,-1.7
Bobby Portis,83.85,82.0,250.0,86.0,595.0,0.21512605,0.2,0.285714286,0.080672269,0.218487395,0.299159664,0.41512605,0.65625,0.417647059,0.4375,0.338461538,1244.0,3.9,0.39,62.2,0.4193328254374239,6.5,-0.1,6.0,0.0,15.8,23.8,20.2,0.0,8.5,0.0,F,measured,0.0
Bobi Klintman,78.25,81.0,225.0,83.0,10.0,0.2,0.2,0.1,0.2,0.3,0.5,0.4,1.0,1.0,0.5,0.333333333,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Bogdan Bogdanovic,80.625,77.0,225.0,83.0,492.0,0.138211382,0.166666667,0.107723577,0.12601626,0.459349593,0.585365854,0.304878049,0.544117647,0.471698113,0.370967742,0.362831858,1348.0,5.2,0.52,70.0,0.3304089826231537,7.6,0.0,4.7,17.65,8.0,0.0,24.5,8.55,0.0,8.600000000000001,G,imputed,0.2
Bol Bol,89.695,87.0,220.0,91.0,183.0,0.114754098,0.169398907,0.207650273,0.278688525,0.229508197,0.508196721,0.284153005,0.80952381,0.657894737,0.352941176,0.333333333,448.0,2.0,0.2,47.86923076923077,0.3171489465891507,6.1,1.3076923076923077,0.0,0.0,5.6,0.0,46.5,0.0,11.2,0.0,C-F,imputed,0.8583333333333334
Bones Hyland,80.625,74.0,169.0,81.5,118.0,0.127118644,0.06779661,0.110169492,0.06779661,0.618644068,0.686440678,0.194915254,0.533333333,0.384615385,0.5,0.383561644,239.0,4.1,0.41,59.91,0.6191186178066839,6.0,-0.1460526315789473,18.8,30.9,0.0,0.0,15.4,6.7,0.0,0.0,G,imputed,-0.125
Bradley Beal,88.65,76.0,207.0,80.0,694.0,0.191642651,0.236311239,0.191642651,0.125360231,0.255043228,0.380403458,0.42795389,0.736842105,0.421052632,0.413793103,0.372881356,1702.0,5.0,0.5,63.5,0.4422222295495298,5.2,-1.5,6.7,25.1,2.6,0.0,27.3,6.3,5.4,4.8,G,measured,-1.2
Branden Carlson,93.27,84.0,231.0,85.0,97.0,0.18556701,0.103092784,0.030927835,0.206185567,0.474226804,0.680412371,0.288659794,0.777777778,0.333333333,0.35,0.326086957,246.0,2.7,0.27,39.917142857142856,0.2820633191457869,6.3,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,imputed,0.6027777777777777
Brandin Podziemski,86.22,76.0,205.0,77.5,629.0,0.160572337,0.220985692,0.12718601,0.087440382,0.39745628,0.484896661,0.381558029,0.663366337,0.4125,0.4,0.372,1716.0,6.5,0.65,58.3,0.3572308414976246,3.4,1.7,4.8,19.8,2.4,0.0,28.3,7.9,5.1,3.5,G,measured,2.0
Brandon Boston,80.625,78.0,188.0,82.75,381.0,0.270341207,0.157480315,0.204724409,0.083989501,0.283464567,0.367454068,0.427821522,0.621359223,0.461538462,0.3125,0.361111111,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,7.9,22.3,2.3,0.0,0.0,4.7,3.6,3.6,G,imputed,-0.125
Brandon Clarke,92.48,80.0,215.0,80.25,380.0,0.492105263,0.421052632,0.042105263,0.036842105,0.007894737,0.044736842,0.913157895,0.807486631,0.5,0.071428571,0.0,1207.0,2.8,0.28,33.9,0.1821040464309232,1.1,1.4,0.0,0.0,14.8,0.0,11.0,0.0,28.9,0.0,F,measured,1.4
Brandon Ingram,85.83,80.0,190.0,87.0,333.0,0.159159159,0.192192192,0.303303303,0.033033033,0.312312312,0.345345345,0.351351351,0.716981132,0.455445545,0.272727273,0.384615385,595.0,5.5,0.55,65.1,0.7058783975478605,5.7,-0.7,15.3,24.7,2.6,7.5,16.5,7.3,0.0,6.8,F,imputed,-0.2
Brandon Miller,85.83,79.0,200.0,83.5,491.0,0.132382892,0.183299389,0.087576375,0.052953157,0.535641548,0.588594705,0.315682281,0.676923077,0.302325581,0.307692308,0.365019011,924.0,4.0,0.4,72.7,0.5506501292391899,5.8,-1.1,6.1,27.6,3.7,0.0,16.6,7.5,0.0,14.8,F,imputed,-0.9
Brandon Williams,80.625,74.0,190.0,79.0,188.0,0.425531915,0.175531915,0.079787234,0.069148936,0.239361702,0.308510638,0.60106383,0.6375,0.533333333,0.461538462,0.4,487.0,6.0,0.6,59.91,0.5234004589650371,5.3,-0.1460526315789473,11.8,24.3,0.0,0.0,20.0,5.1,0.0,0.0,G,imputed,-0.125
Braxton Key,85.83,80.0,225.0,85.0,4.0,0.25,0.25,0.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Brice Sensabaugh,85.83,78.0,235.0,83.0,599.0,0.103505843,0.188647746,0.086811352,0.202003339,0.41736227,0.619365609,0.292153589,0.629032258,0.461538462,0.504132231,0.384,1432.0,2.8,0.28,78.3,0.3707857397063474,7.5,-2.5,5.6,14.7,2.9,0.0,29.5,7.9,2.4,7.9,F,imputed,-2.6
Bronny James,89.5,75.0,210.0,79.25,67.0,0.104477612,0.313432836,0.104477612,0.119402985,0.358208955,0.47761194,0.417910448,0.714285714,0.285714286,0.25,0.291666667,181.0,4.6,0.46,59.91,0.357341619161676,1.1,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Brook Lopez,93.36,85.0,282.0,89.5,774.0,0.257105943,0.180878553,0.080103359,0.050387597,0.431524548,0.481912145,0.437984496,0.778894472,0.451612903,0.564102564,0.350299401,2546.0,3.1,0.31,62.7,0.198727506632584,7.6,2.4,2.2,0.0,24.2,11.1,28.5,0.0,12.9,0.0,C,measured,1.7
Bruce Brown,85.2,76.0,202.0,81.0,309.0,0.32038835,0.333333333,0.084142395,0.13592233,0.122977346,0.258899676,0.653721683,0.616161616,0.384615385,0.404761905,0.263157895,922.0,4.6,0.46,55.1,0.2612928258127611,2.7,-0.8,5.6,17.9,0.0,0.0,20.9,0.0,14.1,6.7,G-F,measured,-3.0
Bryce McGowens,75.29,78.0,190.0,80.75,14.0,0.142857143,0.5,0.071428571,0.071428571,0.214285714,0.285714286,0.642857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Bub Carrington,80.625,76.0,190.0,80.0,748.0,0.122994652,0.14171123,0.191176471,0.084224599,0.45855615,0.542780749,0.264705882,0.532608696,0.475524476,0.333333333,0.341107872,2458.0,7.4,0.74,59.5,0.2892118389070182,6.2,-0.4,5.1,29.5,0.0,0.0,22.7,11.0,3.4,1.8,G,imputed,-1.8
Buddy Hield,80.625,76.0,220.0,81.25,786.0,0.142493639,0.091603053,0.067430025,0.171755725,0.525445293,0.697201018,0.234096692,0.651785714,0.339622642,0.385185185,0.365617433,1863.0,2.9,0.29,70.5,0.3312578246279095,7.3,-0.7,2.3,6.0,1.7,0.0,27.2,8.3,3.3,18.9,G,imputed,-0.8
CJ McCollum,85.05,75.0,190.0,78.25,1000.0,0.187,0.219,0.135,0.068,0.391,0.459,0.406,0.620320856,0.414814815,0.352941176,0.375959079,1832.0,4.9,0.49,57.6,0.5801007840928076,5.0,-1.8,6.6,26.6,1.4,0.0,21.0,9.4,1.5,9.7,G,measured,-0.7
Cade Cunningham,80.625,78.0,220.0,84.25,1457.0,0.249828415,0.331503089,0.131091283,0.014413178,0.270418668,0.284831846,0.581331503,0.568681319,0.45026178,0.380952381,0.360406091,2452.0,8.3,0.83,67.4,0.965489935454099,8.1,-0.7,11.1,40.7,0.0,5.5,6.7,10.4,1.1,1.3,G,imputed,1.6
Caleb Houstan,80.625,80.0,205.0,83.0,190.0,0.057894737,0.042105263,0.057894737,0.294736842,0.547368421,0.842105263,0.1,0.545454545,0.363636364,0.321428571,0.442307692,788.0,3.2,0.32,67.0,0.0927943045232855,6.1,-0.5,0.0,0.0,7.6,0.0,50.2,0.0,4.7,8.1,F,imputed,-2.0
Caleb Martin,78.73,77.0,205.0,82.25,304.0,0.282894737,0.177631579,0.200657895,0.144736842,0.1875,0.332236842,0.460526316,0.581395349,0.37704918,0.477272727,0.280701754,1218.0,4.3,0.43,40.3,0.1777405926085352,2.2,0.2,10.45,14.35,0.0,0.0,34.0,0.0,4.9,0.0,G,measured,-1.8
Cam Christie,83.77,77.0,190.0,80.0,24.0,0.333333333,0.083333333,0.041666667,0.125,0.416666667,0.541666667,0.416666667,0.5,0.0,0.0,0.2,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Cam Spencer,68.48,76.0,205.0,77.0,82.0,0.109756098,0.146341463,0.109756098,0.073170732,0.56097561,0.634146341,0.256097561,0.666666667,0.333333333,0.333333333,0.369565217,252.0,7.5,0.75,59.91,0.2935937796462709,9.4,-0.1460526315789473,0.0,0.0,0.0,0.0,28.1,0.0,10.4,0.0,G,measured,-0.125
Cam Thomas,80.625,75.0,210.0,78.5,454.0,0.176211454,0.204845815,0.189427313,0.052863436,0.374449339,0.427312775,0.381057269,0.575,0.488372093,0.25,0.364705882,781.0,4.3,0.43,72.2,0.7129915896328909,5.4,-2.9,11.9,30.4,0.0,0.0,14.0,18.7,1.7,5.5,F,imputed,-0.7
Cam Whitmore,96.44,78.0,230.0,80.5,403.0,0.302729529,0.163771712,0.079404467,0.104218362,0.349875931,0.454094293,0.466501241,0.631147541,0.4375,0.404761905,0.340425532,827.0,2.2,0.22,59.2,0.3991041088284725,1.8,-1.2,7.6,13.8,0.0,0.0,27.1,7.2,4.8,0.0,F,measured,-1.1
Cameron Johnson,84.54,80.0,210.0,82.0,747.0,0.224899598,0.123159304,0.105756359,0.124497992,0.421686747,0.546184739,0.348058902,0.714285714,0.417721519,0.430107527,0.377777778,1800.0,5.3,0.53,79.1,0.4707819862549404,8.5,-0.7,4.9,14.5,1.5,0.0,21.9,15.0,3.7,10.2,G,measured,1.1
Cameron Payne,76.32,75.0,183.0,79.25,446.0,0.170403587,0.192825112,0.062780269,0.062780269,0.511210762,0.573991031,0.3632287,0.473684211,0.321428571,0.321428571,0.368421053,1090.0,7.9,0.79,71.0,0.5008099940006864,7.5,0.0,4.2,38.4,0.0,0.0,26.3,5.0,0.0,2.5,G,measured,0.6
Caris LeVert,80.625,79.0,205.0,82.0,599.0,0.325542571,0.150250417,0.050083472,0.150250417,0.323873122,0.474123539,0.475792988,0.646153846,0.266666667,0.422222222,0.350515464,1596.0,6.6,0.66,52.7,0.3940226714124153,6.3,-0.2,8.45,18.05,0.0,0.0,26.4,4.9,4.9,6.5,G,imputed,-0.1
Cason Wallace,76.66,75.0,195.0,80.5,489.0,0.329243354,0.198364008,0.047034765,0.196319018,0.229038855,0.425357873,0.527607362,0.658385093,0.304347826,0.333333333,0.375,1876.0,5.5,0.55,57.1,0.1638633821899652,5.1,1.5,4.8,14.8,2.7,0.0,31.7,5.7,7.7,2.3,C-F,measured,0.7
Charles Bassey,94.825,82.0,230.0,87.5,117.0,0.692307692,0.273504274,0.034188034,0.0,0.0,0.0,0.965811966,0.617283951,0.25,0.0,0.0,376.0,1.0,0.1,47.86923076923077,0.211572992036911,1.7,1.3076923076923077,0.0,0.0,24.8,0.0,0.0,0.0,25.5,0.0,C-F,measured,0.8583333333333334
Chet Holmgren,89.695,85.0,208.0,90.0,341.0,0.357771261,0.2228739,0.079178886,0.058651026,0.278592375,0.337243402,0.580645161,0.721311475,0.296296296,0.45,0.368421053,877.0,2.8,0.28,56.0,0.3650097440860709,7.5,3.1,5.5,2.6,12.1,4.4,22.1,0.0,9.4,9.2,F,imputed,3.8
Chris Boucher,85.83,81.0,200.0,88.0,370.0,0.321621622,0.108108108,0.048648649,0.235135135,0.286486486,0.521621622,0.42972973,0.722689076,0.5,0.390804598,0.339622642,862.0,1.5,0.15,60.8,0.3094738970330108,6.5,0.0,0.0,0.0,5.5,0.0,38.1,3.2,11.9,0.0,F,imputed,1.4
Chris Livingston,89.05,78.0,208.0,83.0,27.0,0.518518519,0.185185185,0.0,0.111111111,0.185185185,0.296296296,0.703703704,0.571428571,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
